colID,logFC,fracExprIN,fracExprOUT,rank.sum,p.value,cluster,gene
1861,3147,6.77540264924447,0.659340659340659,0.393034825870647,77589,1.02574657700014e-19,1,Alcam
2741,4703,6.05064470242772,0.787545787545788,0.592039800995025,78048,1.07546134065672e-19,1,B4galt6
378,631,5.56178451072095,0.619047619047619,0.283582089552239,77217,1.14340893802544e-19,1,Slc27a1
1531,2624,3.44561971325593,0.783882783882784,0.552238805970149,77982,1.30065606722811e-19,1,Inpp1
2353,3985,0.229887512347055,0.501831501831502,0.830845771144279,51821,1.52858949574234e-19,1,Synrg
685,1165,2.60942713745952,0.893772893772894,0.791044776119403,78122,1.73756834410453e-19,1,Map4k2
1181,2044,7.61219055229055,0.714285714285714,0.507462686567164,77776,1.94007360466182e-19,1,Ms4a6b
745,1270,4.99228939398294,0.824175824175824,0.696517412935323,78044,1.9588197659657e-19,1,Trps1
412,684,3.27501118460488,0.860805860805861,0.73134328358209,78051,2.29290014503205e-19,1,Rab32
1138,1978,3.35889382781465,0.78021978021978,0.557213930348259,77829,3.40174570495602e-19,1,Fmnl2
2484,4231,4.19988001465693,0.82051282051282,0.681592039800995,77936,3.6161308509154e-19,1,Cers5
282,477,5.7612818565888,0.728937728937729,0.502487562189055,77678,4.03336820737156e-19,1,Ahnak
2699,4633,6.06614811797453,0.684981684981685,0.427860696517413,77426,6.29085143079848e-19,1,Appl2
782,1328,2.81485147034622,0.882783882783883,0.850746268656716,77915,6.50893347730829e-19,1,Stap1
1193,2064,2.57360107231817,0.948717948717949,0.890547263681592,77908,7.29916008003365e-19,1,Arhgap15
124,206,4.33956619859314,0.897435897435897,0.845771144278607,77879,8.20797933388325e-19,1,Fcer1g
732,1237,5.33476180790707,0.706959706959707,0.45771144278607,77455,9.07967650535041e-19,1,Thsd1
32,56,6.56329511748557,0.483516483516484,0.134328358208955,75795,9.15397064626618e-19,1,Cdkn1c
939,1603,4.91240944366949,0.871794871794872,0.776119402985075,77838.5,9.36722524824388e-19,1,Txndc16
1106,1924,2.19298613065092,0.948717948717949,0.900497512437811,77800,1.40979985991251e-18,1,Rassf5
2037,3422,6.98337194120057,0.692307692307692,0.487562189054726,77392,1.46418652084398e-18,1,Cnrip1
1442,2491,5.73202820400238,0.611721611721612,0.293532338308458,76793,1.89187284455911e-18,1,Ctsh
2554,4370,8.85286983043851,0.619047619047619,0.333333333333333,76883,2.22947908294726e-18,1,H2-Aa
2354,3987,2.20374824871397,0.974358974358974,0.970149253731343,77699,2.62509124274679e-18,1,H2-DMa
1651,2809,3.11764354503993,0.84981684981685,0.796019900497512,77647.5,2.93020164106872e-18,1,Abr
1595,2728,7.65169326333617,0.578754578754579,0.263681592039801,76499,3.6532585212124e-18,1,Phf11b
2102,3530,4.28426635839112,0.794871794871795,0.706467661691542,77510,4.70532119193669e-18,1,Cacnb2
816,1387,6.25483321000376,0.798534798534799,0.706467661691542,77498.5,5.11314258940886e-18,1,Fes
2569,4392,6.12937056449034,0.663003663003663,0.393034825870647,76981,5.29845315356405e-18,1,Tle2
833,1419,0.573445086284139,0.0805860805860806,0.437810945273632,55412.5,5.3710318527893e-18,1,Ccnb2-ps
1632,2776,6.37020721931921,0.765567765567766,0.606965174129353,77356,7.12893406962727e-18,1,Vav3
1061,1844,6.07747087481014,0.644688644688645,0.383084577114428,76868,7.265385277418e-18,1,Paqr7
1872,3161,5.16706807784653,0.853479853479853,0.711442786069652,77453,8.13734644227843e-18,1,Epb4.1l3
2737,4698,8.11231539647347,0.542124542124542,0.223880597014925,76099,8.87852588421406e-18,1,Gm4951
80,138,2.75676337930026,0.838827838827839,0.701492537313433,77398,1.05654557896538e-17,1,Cytip
1326,2289,6.7905783909137,0.641025641025641,0.383084577114428,76776,1.21638128205162e-17,1,Eya1
1399,2405,5.92993814591692,0.681318681318681,0.477611940298507,76810.5,4.17743820965886e-17,1,Slc43a2
2304,3909,6.9274597086854,0.641025641025641,0.368159203980099,76529,4.69043966487427e-17,1,Lax1
138,234,0.496827960883343,0.769230769230769,0.985074626865672,52486.5,4.80272363059605e-17,1,Rab10os
353,601,8.11054673864589,0.424908424908425,0.104477611940299,74727,5.14533228298257e-17,1,Lhcgr
2275,3855,3.27223942178684,0.732600732600733,0.462686567164179,76835,5.43942231494981e-17,1,Csgalnact1
2515,4297,2.81582285337925,0.798534798534799,0.587064676616915,77010.5,6.10655859873474e-17,1,Tcp11l2
2665,4564,1.99675432821264,0.945054945054945,0.915422885572139,77129.5,7.34499366713324e-17,1,Skap2
31,52,6.83086226906926,0.659340659340659,0.462686567164179,76645,7.72298293116177e-17,1,Fstl1
274,460,6.43054612690142,0.750915750915751,0.626865671641791,76841,1.47544952217243e-16,1,Klhl4
1048,1822,2.10209280355838,0.882783882783883,0.810945273631841,76970,1.64987852783563e-16,1,Ctsc
2122,3570,4.45739917852591,0.73992673992674,0.507462686567164,76689.5,1.81560474025797e-16,1,Rhof
57,96,7.06905490953505,0.56043956043956,0.283582089552239,75873,1.8356810776535e-16,1,Sla2
367,617,6.73971517483252,0.681318681318681,0.477611940298507,76549.5,1.95976945850539e-16,1,Sh2d3c
285,485,8.09604623559961,0.652014652014652,0.407960199004975,76378.5,2.07393884877712e-16,1,Ccl3
996,1702,3.17340519083238,0.838827838827839,0.701492537313433,76845,2.60381121427425e-16,1,Rasa4
2508,4287,6.84326776002794,0.728937728937729,0.567164179104478,76656,2.82276483850858e-16,1,Cd79b
802,1368,3.55636950456591,0.575091575091575,0.27363184079602,75797,3.44964326142598e-16,1,Gm12185
661,1113,2.19810808223003,0.842490842490842,0.666666666666667,76782.5,3.47054928330752e-16,1,Nfatc1
266,448,2.12596608236158,0.908424908424908,0.830845771144279,76814,4.15921744920242e-16,1,Rasa3
2256,3813,2.24291786444268,0.945054945054945,0.885572139303483,76782.5,5.20116699026087e-16,1,Anxa6
797,1358,4.1913695843159,0.827838827838828,0.696517412935323,76625.5,8.56759866418894e-16,1,Pecam1
2493,4251,2.26465401141653,0.970695970695971,0.935323383084577,76687,8.97169665609085e-16,1,Grn
1745,2952,3.12055502299189,0.853479853479853,0.786069651741294,76643,9.62496252131473e-16,1,Adam22
358,608,6.74887904666368,0.743589743589744,0.601990049751244,76437,1.26524610443814e-15,1,Vldlr
1963,3305,2.74092489617055,0.787545787545788,0.621890547263682,76450,1.59258463298125e-15,1,Pard3b
2405,4068,5.45448191024654,0.703296703296703,0.507462686567164,76243.5,1.72169274579781e-15,1,Sirpa
49,83,3.96414128752374,0.84981684981685,0.766169154228856,76525.5,1.78081725659342e-15,1,Gm12216
1556,2677,3.81409179655505,0.663003663003663,0.442786069651741,76047,2.22480151614684e-15,1,Itm2a
236,401,5.12371242592855,0.6996336996337,0.54228855721393,76229,2.23402150590192e-15,1,Vill
472,784,4.9037075960689,0.597069597069597,0.343283582089552,75667,2.98436944247552e-15,1,Tmem71
1639,2790,3.04949148123053,0.754578754578755,0.597014925373134,76286.5,3.04459806496242e-15,1,Trim47
1964,3306,3.55336677358339,0.802197802197802,0.671641791044776,76353,3.34380731909631e-15,1,Trim30d
513,863,6.75865218346461,0.692307692307692,0.497512437810945,76054,4.25590569354373e-15,1,Gpr65
1134,1973,5.38347754894546,0.703296703296703,0.502487562189055,76073,4.33907360520708e-15,1,Icam1
2182,3692,7.15097884614876,0.498168498168498,0.194029850746269,74831,4.70139563173237e-15,1,Sult1a1
565,961,7.33512102636406,0.476190476190476,0.17910447761194,74673.5,4.71535683409967e-15,1,Col4a1
493,827,2.45217041948917,0.948717948717949,0.940298507462687,76354,5.51760034832156e-15,1,Nfkbia
580,981,4.58862662132506,0.915750915750916,0.915422885572139,76348.5,5.60720115719271e-15,1,Serpinb1a
746,1271,8.43481914218558,0.417582417582418,0.119402985074627,74045.5,6.90394314159737e-15,1,Hid1
584,987,6.03166454366,0.468864468864469,0.169154228855721,74519.5,7.86061810851535e-15,1,Tns2
1295,2235,1.83082637772096,0.992673992673993,0.990049751243781,76237,1.03823385112157e-14,1,Crlf3
1852,3137,7.65063200078296,0.498168498168498,0.218905472636816,74779.5,1.07011184514561e-14,1,Trim30b
1020,1756,4.10044783198851,0.794871794871795,0.666666666666667,76113,1.1810544799188e-14,1,Palld
1046,1817,0.818814255372992,0.937728937728938,0.900497512437811,76204,1.22007255883094e-14,1,C130089K02Rik
2514,4296,6.68349717303878,0.813186813186813,0.721393034825871,76013,2.4125017107499e-14,1,H2-Ob
2284,3867,0.484942008245222,0.461538461538462,0.746268656716418,54037.5,2.73458410560707e-14,1,Dopey2
1989,3347,2.62955229655817,0.73992673992674,0.507462686567164,75789.5,2.77490710261955e-14,1,Tnfrsf1b
2260,3817,2.03498897277486,0.93040293040293,0.845771144278607,75944.5,4.68393153846961e-14,1,Rtp4
1878,3167,3.00773059757575,0.802197802197802,0.736318407960199,75885,4.73134101812457e-14,1,Ddx58
1186,2053,1.7436411581374,0.967032967032967,0.945273631840796,75927.5,5.28168981997821e-14,1,Foxo1
2369,4011,2.14761095833368,0.908424908424908,0.796019900497512,75901.5,5.60524357898584e-14,1,Asah1
596,1000,4.96815669446178,0.523809523809524,0.253731343283582,74708,5.63327251968551e-14,1,Col4a2
2165,3647,3.88178224463569,0.582417582417582,0.333333333333333,75061,6.68460204167691e-14,1,Gabbr1
938,1598,5.50632867383312,0.622710622710623,0.412935323383085,75275,7.99343903971641e-14,1,Sytl1
135,229,4.90913783934595,0.575091575091575,0.343283582089552,75028,8.03592874671126e-14,1,Dtna
744,1266,1.43372428778833,0.941391941391941,0.875621890547264,75839,8.21405606547384e-14,1,Tirap
1494,2564,2.58459380194222,0.860805860805861,0.756218905472637,75805,8.36353217227556e-14,1,Trim12a
252,426,7.28671403881722,0.549450549450549,0.308457711442786,74843.5,9.56276093424986e-14,1,4833407H14Rik
888,1508,2.29346460078488,0.857142857142857,0.781094527363184,75750,1.13639334628461e-13,1,Sigirr
1904,3207,4.16375861557056,0.604395604395604,0.378109452736318,75109,1.1369479174025e-13,1,Slc2a1
2261,3821,7.15013326463856,0.52014652014652,0.27363184079602,74601,1.31797832368103e-13,1,Obsl1
129,212,1.8983433356752,0.919413919413919,0.875621890547264,75745,1.3188680837862e-13,1,Plin3
740,1255,4.29381721979383,0.622710622710623,0.427860696517413,75174.5,1.56176284429797e-13,1,Sgce
666,1127,3.66604058275972,0.787545787545788,0.716417910447761,75636,1.58802711295769e-13,1,Adssl1
1252,2162,2.00876466397863,0.842490842490842,0.741293532338308,75640,1.85177367942082e-13,1,Ppp1r9a
2063,3467,6.70297621699098,0.648351648351648,0.462686567164179,75223,2.05283641656413e-13,1,Arhgap25
2303,3908,6.34437116639423,0.695970695970696,0.487562189054726,75321.5,2.16083105821661e-13,1,Myo1f
164,270,2.74972122464687,0.758241758241758,0.626865671641791,75497,2.31051453350454e-13,1,Zbtb10
2592,4432,7.32621212167263,0.512820512820513,0.243781094527363,74390,2.36732161969972e-13,1,Fgd5
1835,3109,0.10713190239524,0.838827838827839,0.975124378109453,54060,2.54557381275202e-13,1,Rnf38
1154,2001,7.64405639940526,0.553113553113553,0.298507462686567,74635,2.87437602279937e-13,1,Gbp4
823,1402,3.50552616057758,0.608058608058608,0.373134328358209,74931,2.98057965692814e-13,1,Lrrc49
1342,2314,7.26367986018259,0.527472527472527,0.27363184079602,74475,3.11636242750132e-13,1,P2rx1
2130,3584,5.00588129689163,0.663003663003663,0.482587064676617,75185,3.26850787502706e-13,1,Cobll1
1936,3258,3.60619457799395,0.322344322344322,0.0597014925373134,72489.5,3.37326455693803e-13,1,Ly6g
2688,4605,6.24203520828575,0.714285714285714,0.562189054726368,75322,3.55498393423215e-13,1,Rora
303,511,6.77418675285378,0.575091575091575,0.358208955223881,74762,4.07527483373294e-13,1,Plxna4os1
1168,2024,7.67295843741341,0.490842490842491,0.228855721393035,74141.5,4.67183700878741e-13,1,Gbp9
1454,2505,1.16456652422509,1,1,75496,4.76997826264145e-13,1,Zfand5
1312,2264,4.12983234404457,0.604395604395604,0.388059701492537,74818,5.96785405645955e-13,1,Cd274
2243,3790,5.4070760514416,0.450549450549451,0.189054726368159,73790,6.10050571653917e-13,1,Snn
2355,3988,2.1423617890783,0.663003663003663,0.432835820895522,74961,7.54233797061625e-13,1,Prdm16
425,711,2.06145968675088,0.937728937728938,0.880597014925373,75383,8.22585474427424e-13,1,Nfat5
1657,2817,3.52233520833188,0.864468864468865,0.781094527363184,75351,8.60393607426505e-13,1,Bend4
2573,4402,5.54618510035287,0.63003663003663,0.422885572139304,74857,8.69222023344964e-13,1,Parp3
2340,3961,5.93414327992361,0.743589743589744,0.626865671641791,75219,8.88386472107403e-13,1,B3gnt5
2154,3629,6.25563113738089,0.615384615384615,0.412935323383085,74800,9.23301862072806e-13,1,Gem
507,851,2.74779122277791,0.908424908424908,0.860696517412935,75345,9.73332661584917e-13,1,Slc18a2
1850,3134,6.63487284896984,0.505494505494505,0.233830845771144,74080,9.97389276166325e-13,1,Lag3
2309,3918,7.0821012411056,0.501831501831502,0.258706467661692,74133,1.01022178253198e-12,1,Cyp2j6
2328,3941,2.36644735567407,0.578754578754579,0.318407960199005,74522.5,1.01443160542263e-12,1,Rgl1
634,1075,0.120927886564787,0.391941391941392,0.736318407960199,54881,1.11622481841129e-12,1,Ap5z1
606,1020,2.12782901875523,0.915750915750916,0.855721393034826,75316.5,1.12239449202538e-12,1,Gbe1
121,200,6.39921819814105,0.556776556776557,0.323383084577114,74424,1.30085629089334e-12,1,Clcf1
1924,3240,3.57313886106189,0.996336996336996,1,75288,1.33566921853717e-12,1,Plac8
1466,2528,7.01409971853598,0.545787545787546,0.318407960199005,74363,1.43136701520412e-12,1,Capn2
561,956,4.91703336744315,0.721611721611722,0.621890547263682,75097,1.45563721782261e-12,1,Ppic
1920,3235,2.42238484797212,0.956043956043956,0.845771144278607,75249,1.58617807691684e-12,1,Stxbp4
36,62,0.587414988252455,1,1,75252,1.59306407941507e-12,1,B2m
959,1638,5.12489931252905,0.710622710622711,0.572139303482587,75019,1.68300633426209e-12,1,Cadps2
2046,3437,6.60334726674238,0.58974358974359,0.383084577114428,74571,1.74240103937493e-12,1,Spata13
1425,2456,3.07243614702771,0.791208791208791,0.646766169154229,75120.5,1.83297611097786e-12,1,Arhgap4
283,478,2.09577337210963,0.897435897435897,0.786069651741294,75205,1.84009909694666e-12,1,Arap1
1260,2175,4.97270508218711,0.692307692307692,0.597014925373134,75000,1.85016389449365e-12,1,Casp1
541,917,3.78406811847522,0.791208791208791,0.696517412935323,75119.5,2.05537606527619e-12,1,Rhoq
1069,1857,2.07199814082336,0.937728937728938,0.925373134328358,75155.5,2.52810959808117e-12,1,Ggta1
624,1057,2.91147331608283,0.871794871794872,0.82089552238806,75128,2.6761560773903e-12,1,Anxa2
2444,4155,6.39514004357596,0.487179487179487,0.243781094527363,73847,2.88191419803852e-12,1,Slfn2
215,357,6.46988630097928,0.633699633699634,0.447761194029851,74658,2.995166786523e-12,1,Mcoln2
317,536,6.85459994139342,0.567765567765568,0.388059701492537,74411,3.1771749065945e-12,1,Tbxa2r
1403,2411,0.718146876771837,0.468864468864469,0.721393034825871,54966,3.19999435390539e-12,1,Pip4k2b
665,1120,2.40276436593562,0.765567765567766,0.616915422885572,74968,3.26728526059397e-12,1,Myo5a
2188,3706,2.25104689945121,0.985347985347985,0.985074626865672,75086,3.56300226829892e-12,1,Muc13
2640,4519,5.02545278068921,0.468864468864469,0.213930348258706,73643,3.63279183297457e-12,1,Jam3
1129,1967,5.77950746079235,0.545787545787546,0.313432835820896,74175,3.67207286463508e-12,1,Ifi204
1570,2699,6.8903533536432,0.545787545787546,0.308457711442786,74158,3.79206882006287e-12,1,Fam49a
1737,2941,6.18716373867756,0.593406593406593,0.373134328358209,74398,4.07533119484973e-12,1,Man1c1
2194,3719,6.62634397974585,0.615384615384615,0.427860696517413,74530.5,4.14166745181757e-12,1,B4galt4
1479,2544,3.88644083528567,0.6996336996337,0.54228855721393,74751,5.23732062295749e-12,1,Rnase6
356,604,2.1502261989341,0.904761904761905,0.796019900497512,74977,5.60770660927012e-12,1,Fndc3a
1170,2026,2.24804985565007,0.736263736263736,0.63681592039801,74837,5.82805747128969e-12,1,Itgav
2725,4679,6.11586347666054,0.457875457875458,0.199004975124378,73459,6.00149013165846e-12,1,Pglyrp1
1993,3354,7.65975702117808,0.355311355311355,0.0995024875621891,72506,6.20854355689048e-12,1,Upp1
1809,3063,0.204471268309486,0.824175824175824,0.955223880597015,54735,6.8666357067516e-12,1,Stam
822,1401,4.9856127602558,0.227106227106227,0.00995024875621891,70843.5,6.88263496666921e-12,1,Serpina3n
2366,4008,2.24119230831105,0.923076923076923,0.925373134328358,74936.5,7.203285595332e-12,1,Ikbke
1150,1996,0.186110197391391,0.908424908424908,1,54738,7.23656427008771e-12,1,Zhx1
2028,3402,0.916579504263985,0.461538461538462,0.776119402985075,55084.5,7.44767772067651e-12,1,Nol4l
2744,4707,7.12422486789943,0.549450549450549,0.333333333333333,74092,7.46193268834191e-12,1,Zfp521
1374,2362,2.04848889235274,0.974358974358974,0.950248756218905,74931,7.46344015809488e-12,1,Slc44a2
2061,3465,5.80659160254583,0.677655677655678,0.562189054726368,74647,8.32636946681268e-12,1,Hdgfrp3
2562,4382,3.35335026628309,0.58974358974359,0.393034825870647,74251,9.78019753743176e-12,1,Ctsf
2161,3640,0.536354375608135,0.56043956043956,0.840796019900497,54980,1.03697988381526e-11,1,Trim23
2486,4235,3.76086684051671,0.531135531135531,0.318407960199005,73941,1.05242488144272e-11,1,Cyp4v3
2093,3516,0.144095967776531,0.853479853479853,0.985074626865672,54841,1.16049452126421e-11,1,Phax
2334,3952,5.62801940568377,0.564102564102564,0.338308457711443,74048.5,1.20480559184637e-11,1,Cpne8
874,1479,5.83803304434864,0.912087912087912,0.865671641791045,74820,1.22497171615702e-11,1,Dntt
1967,3311,1.92189348935438,0.95970695970696,0.925373134328358,74785.5,1.47680078762099e-11,1,Vav1
2566,4387,6.94725072206452,0.472527472527473,0.233830845771144,73462,1.47807591889083e-11,1,H2-Eb1
1933,3254,2.43412264908966,0.347985347985348,0.0895522388059701,72264,1.54234630571914e-11,1,I830127L07Rik
1225,2120,5.23714785370007,0.597069597069597,0.398009950248756,74179,1.58239741082408e-11,1,S1pr1
1634,2778,3.46205865599021,0.644688644688645,0.432835820895522,74308,1.70544801712895e-11,1,Hdac11
2511,4292,6.66499990067867,0.538461538461538,0.318407960199005,73866,1.73029796035075e-11,1,Scml4
1350,2323,2.58679258794191,0.831501831501832,0.791044776119403,74712,1.80146168054926e-11,1,Cd1d1
1521,2605,0.161401056646164,0.586080586080586,0.825870646766169,55088.5,1.8473057567385e-11,1,Ftx
491,822,4.19224771761945,0.622710622710623,0.407960199004975,74211.5,1.88869752729724e-11,1,Shroom4
2176,3668,3.8353842118603,0.776556776556777,0.661691542288557,74630,1.91862627312523e-11,1,Cntn1
1512,2593,6.36523045128387,0.692307692307692,0.532338308457711,74452,2.03876650448329e-11,1,Nfam1
2456,4176,3.95850798821966,0.604395604395604,0.378109452736318,74090,2.27182416369767e-11,1,Ier3
2558,4378,2.79073888076107,0.622710622710623,0.422885572139304,74178,2.47038118742641e-11,1,Ssh3
2094,3517,7.58507063929484,0.391941391941392,0.144278606965174,72687,2.54660648459575e-11,1,Osgin1
602,1016,2.67193069951477,0.725274725274725,0.592039800995025,74484,2.60576167400421e-11,1,Csad
1011,1744,1.80098550812986,0.908424908424908,0.900497512437811,74657,2.64185507187264e-11,1,Gm28875
205,341,2.10832643780308,0.879120879120879,0.800995024875622,74642,2.65714661605512e-11,1,Tcirg1
1802,3053,0.30031412769129,0.611721611721612,0.796019900497512,55168,2.72486740656227e-11,1,Adat1
189,308,1.89156361225348,0.978021978021978,0.940298507462687,74639,2.92329692698037e-11,1,Sesn1
1704,2885,8.268685624799,0.293040293040293,0.0597014925373134,71602.5,2.95768052385726e-11,1,Gimap4
950,1623,4.60307394254001,0.915750915750916,0.875621890547264,74624.5,3.05670832662503e-11,1,Adgrg3
1122,1959,0.248166752307593,0.63003663003663,0.855721393034826,55147.5,3.06473160742364e-11,1,Bmi1
475,787,4.01535544120342,0.695970695970696,0.592039800995025,74417,3.11267184735284e-11,1,Tcn2
169,276,2.803048861021,0.783882783882784,0.626865671641791,74511.5,3.15572316244112e-11,1,Btg2
60,100,0.257534335770218,0.714285714285714,0.900497512437811,55120,3.53096113956082e-11,1,Cog6
