Gene Name	CorValue
adprm	-0.0388852395117283
golph3l	-0.0389074087142944
cryz	-0.0391935110092163
nxt2	-0.0392519719898701
2810013p06rik	-0.039326373487711
ncoa2	-0.0395991988480091
il1rl2	-0.0398462750017643
zkscan6	-0.0400182902812958
asb3	-0.0402245596051216
mcemp1	-0.0402711443603039
wdr6	-0.0403668805956841
p4hb	-0.0404967404901981
clec4b1	-0.0405470430850983
fbxw11	-0.040666900575161
zbtb5	-0.0408122427761555
strip1	-0.0408445373177528
flot2	-0.0409875325858593
pars2	-0.0410413034260273
c030010l15rik	-0.0412167049944401
kcnmb1	-0.0412745364010334
wdr78	-0.0416964925825596
tox4	-0.0417991206049919
zfp654	-0.0421657525002956
slfn4	-0.0422257855534554
zkscan17	-0.0422394834458828
ankrd16	-0.0425938218832016
zfp273	-0.0426916554570198
lrch1	-0.042774386703968
ctsl	-0.0427801720798016
tbc1d15	-0.042819406837225
morc3	-0.0428649261593819
kif13a	-0.0429022647440434
gm37893	-0.0429857820272446
myo9a	-0.0430534444749355
pde5a	-0.0432046055793762
zfp958	-0.0432640574872494
znfx1	-0.0433354377746582
mgam	-0.043542455881834
zbtb49	-0.0437467433512211
gm37645	-0.0437516570091248
tmx4	-0.0437747053802013
zcchc2	-0.0438048653304577
ppme1	-0.0439814254641533
rhbdf2	-0.0440244190394878
slc25a25	-0.044182077050209
abl1	-0.0442700535058975
exoc4	-0.0443166308104992
zfp583	-0.0445816554129124
fam168b	-0.0446194782853127
sqstm1	-0.0446692779660225
zfp788	-0.0446823239326477
zfp229	-0.0447352081537247
a130014a01rik	-0.0449558757245541
itgb2	-0.045205119997263
prokr1	-0.0452061779797077
gopc	-0.0452652424573898
cdk17	-0.0452840141952038
gzmb	-0.0453216210007668
ppp1r15a	-0.0453612245619297
zfp874b	-0.0455082394182682
insig2	-0.0457449406385422
nr2c1	-0.0457592532038689
dhx35	-0.0457992441952229
wscd2	-0.0461152382194996
kdm3a	-0.0461953282356262
numb	-0.0462865680456161
cept1	-0.0464094914495945
gusb	-0.0465108826756477
smad2	-0.0466274730861187
ranbp9	-0.0466497950255871
ikbkg	-0.0467373766005039
wdr47	-0.0468919686973095
pdk2	-0.0469287112355232
dnajc27	-0.0469425991177559
calu	-0.0469943657517433
rnf115	-0.0470589883625507
tpst2	-0.0470818281173706
1600020e01rik	-0.0471323020756245
usp11	-0.0473003685474396
ctu1	-0.0473070703446865
kdm1b	-0.0473422706127167
rab3il1	-0.0474758483469486
zfp329	-0.0474994815886021
tmem241	-0.0475680157542229
wdr20	-0.0476635359227657
atp6ap2	-0.0478511638939381
tmem106b	-0.0478999800980091
kif13b	-0.048008318990469
rp2h	-0.0481193736195564
zik1	-0.0481298565864563
mms19	-0.0481346100568771
zfp866	-0.0481995902955532
itfg1	-0.0482153110206127
kbtbd2	-0.0482604131102562
zkscan3	-0.0485138930380344
ankrd50	-0.0486849099397659
tmem263	-0.0486912131309509
bst1	-0.0487515293061733
erlin1	-0.0489164143800735
ctsd	-0.0490771159529686
uprt	-0.0490865372121334
atf7	-0.0490865893661976
zranb1	-0.049127135425806
terf2ip	-0.0491867512464523
osbpl8	-0.0493731759488583
dnase1l1	-0.049554169178009
zdhhc15	-0.0495893284678459
opn3	-0.0497981570661068
usp3	-0.0498469918966293
zfp65	-0.050093162804842
dscr3	-0.0500945560634136
s100a3	-0.0501880384981632
dctd	-0.0502439625561237
gm12289	-0.0503876842558384
6330416g13rik	-0.0503903515636921
kdm4c	-0.0505472347140312
zfp955b	-0.0506424270570278
fam109a	-0.0508416406810284
itch	-0.0509467162191868
asb8	-0.0510810054838657
9830147e19rik	-0.0513688698410988
gns	-0.0514745339751244
abcc10	-0.051609680056572
fam63a	-0.0516331568360329
zbed4-ps1	-0.051645316183567
rpgr	-0.0517212711274624
chst1	-0.0520502924919128
trim23	-0.0520892776548862
swsap1	-0.0522582456469536
slc2a3	-0.0523741617798805
nipal2	-0.0524165444076061
mtmr12	-0.0524315983057022
poglut1	-0.052451241761446
harbi1	-0.0526500232517719
vamp3	-0.0526677183806896
wdr11	-0.0526863858103752
rcbtb1	-0.0528630688786507
chpf	-0.0528674088418484
eogt	-0.0530185215175152
whsc1	-0.0532720535993576
ulk1	-0.053357258439064
zfp953	-0.0534785985946655
ubr3	-0.0535404458642006
prps2	-0.0538421012461185
zfp62	-0.0541510283946991
6720489n17rik	-0.0543452426791191
lonp2	-0.0544137693941593
zbtb48	-0.0545160546898842
tm6sf2	-0.0545861907303333
edn3	-0.0547786056995392
necap1	-0.0548963807523251
rnf219	-0.0550385415554047
trim39	-0.0550427846610546
ccnb2-ps	-0.0550637878477573
atg12	-0.0556160695850849
cldn3	-0.0560251027345657
eif1a	-0.0560424402356148
hcn3	-0.0560794062912464
specc1l	-0.0561281405389309
uckl1	-0.0562996752560139
st6galnac4	-0.0563672706484795
9530068e07rik	-0.0564759336411953
xab2	-0.0567679516971111
zfp239	-0.0572819672524929
mon1a	-0.0573864839971066
exoc2	-0.0575076192617416
rundc1	-0.0575773790478706
hipk3	-0.0577285401523113
gcnt1	-0.0578945092856884
kdm6a	-0.0581592321395874
atp6ap1	-0.0581955350935459
ifih1	-0.0582958310842514
gm26610	-0.0582978241145611
tpcn2	-0.0584061406552792
parp10	-0.0585537329316139
zfp84	-0.0587063878774643
kctd9	-0.0587373673915863
tldc1	-0.0589330568909645
casd1	-0.0590184703469276
scfd1	-0.0591103881597519
ifi27	-0.0591983534395695
cpt1a	-0.0594355575740337
rsrp1	-0.0594411306083202
uba6	-0.0595346614718437
rmnd5b	-0.0596762485802174
jrk	-0.0596916377544403
btbd10	-0.0597199238836765
cln5	-0.0598270632326603
slc6a19	-0.0599062591791153
nit1	-0.0600047223269939
ctsz	-0.0600884445011616
fam189b	-0.0602613389492035
rnf146	-0.0604619160294533
fam161b	-0.0604859478771687
stx12	-0.0606500394642353
phtf2	-0.0606925375759602
patl1	-0.0608257353305817
fam160b1	-0.0612775906920433
hltf	-0.0613612420856953
2610044o15rik8	-0.0613927207887173
braf	-0.0615242533385754
agps	-0.0615271665155888
zmym2	-0.0616199038922787
siglecf	-0.061850618571043
ttf1	-0.0618713945150375
hbb-bt	-0.0619046576321125
pacs1	-0.0619251132011414
gm4944	-0.0619686655700207
zmym3	-0.0621959939599037
neu1	-0.0624255277216434
dcun1d4	-0.0624869763851166
tmem161b	-0.0624899491667747
zfp758	-0.0625497326254845
cyb5d2	-0.0625876858830452
pafah1b2	-0.0628884434700012
pdia6	-0.062957227230072
lrrc32	-0.063026450574398
a630052c17rik	-0.0633205622434616
nek9	-0.0634614750742912
brms1l	-0.0636520832777023
cdk20	-0.063683807849884
stx3	-0.063826248049736
mex3c	-0.064052015542984
zfp868	-0.0641080811619759
stam	-0.0643470957875252
kif3b	-0.0643596798181534
sel1l	-0.0646987780928612
tmem168	-0.0647979900240898
zfp493	-0.0648084431886673
senp8	-0.0650665238499641
slc6a6	-0.065182700753212
slc25a35	-0.0652255937457085
tuft1	-0.0652676969766617
tspan32	-0.0653583407402039
mtap	-0.0654154643416405
fktn	-0.0656094029545784
bc002059	-0.0656217038631439
ddx31	-0.0659803077578545
osgin2	-0.0660023912787437
pigv	-0.0660898610949516
ttbk2	-0.0663573071360588
copg2	-0.066807247698307
taf4b	-0.0668257772922516
dph6	-0.0669464617967606
nmrk1	-0.0669504404067993
rab10os	-0.0670169144868851
gab1	-0.0670543015003204
bmi1	-0.0670782998204231
chst15	-0.0673755928874016
pja2	-0.0673971101641655
adal	-0.0676858797669411
d930016d06rik	-0.0678917169570923
nsmaf	-0.067968986928463
sptlc1	-0.0680847987532616
gm15963	-0.0681421458721161
abi1	-0.0681524947285652
ctbs	-0.0681540220975876
grina	-0.0682358220219612
txndc11	-0.0684113278985023
zfyve27	-0.0684802457690239
plekha8	-0.0684931129217148
rhbdd2	-0.0685615912079811
frmd4a	-0.0687232539057732
rnf38	-0.068836934864521
rmnd5a	-0.0689001977443695
p3h1	-0.0689312815666199
ube2cbp	-0.0690014511346817
a430033k04rik	-0.0691064670681953
ergic1	-0.0691337659955025
f2r	-0.0691656246781349
ap5m1	-0.0694514811038971
cops8	-0.0694670751690865
ice2	-0.0695218145847321
zfp949	-0.0696418285369873
trdmt1	-0.0696847140789032
manea	-0.0697483122348785
ftx	-0.0701438412070274
zfp451	-0.0707017704844475
twsg1	-0.0710097700357437
vhl	-0.0710921213030815
idua	-0.0711604058742523
zfp850	-0.0711842551827431
lztr1	-0.0711859539151192
usp42	-0.0714323148131371
nsdhl	-0.071579597890377
ttpal	-0.0716901645064354
fam134c	-0.0718642920255661
zfp871	-0.072046622633934
gpr19	-0.072148285806179
slc12a2	-0.0721814706921577
copg1	-0.0722099021077156
dhx33	-0.0723729208111763
a830080d01rik	-0.0723836198449135
march1	-0.0724096894264221
ighv1-5	-0.0725191086530685
pnpla7	-0.0726092532277107
prpf39	-0.0726573020219803
rbm44	-0.0726697146892548
pik3c3	-0.072905108332634
dcp1a	-0.0729456171393394
nde1	-0.0730147808790207
hook3	-0.0734749287366867
zfp281	-0.0736138671636581
zfp944	-0.0740237385034561
pcyt2	-0.0740291774272919
anapc2	-0.0740502402186394
epb4.1l5	-0.074328251183033
ccdc93	-0.0744548067450523
kdm8	-0.0745444446802139
pfkfb2	-0.074547566473484
zfp143	-0.0748192965984344
cast	-0.074864998459816
zfp952	-0.0749001130461693
mapk8	-0.0750032067298889
slc22a3	-0.075350247323513
dqx1	-0.075870543718338
sqle	-0.0759408101439476
hist1h3e	-0.0761017203330994
zfp592	-0.0762173607945442
anapc4	-0.0762598365545273
zdhhc24	-0.0763320773839951
slc25a37	-0.0764727592468262
dram2	-0.0765683948993683
serp1	-0.0766124278306961
zfp445	-0.077013187110424
zswim3	-0.0772808939218521
lss	-0.0775229409337044
lrpap1	-0.077767625451088
gm3604	-0.077985979616642
sh3bp5l	-0.078099861741066
hdac10	-0.0783111304044724
2810474o19rik	-0.0783156305551529
tbc1d20	-0.0783403962850571
fam111a	-0.0785030201077461
pgm2l1	-0.0785035490989685
pomt2	-0.0788027048110962
zscan22	-0.0791161134839058
gm15446	-0.0792598202824593
gpr146	-0.0793925076723099
ica1l	-0.0795376971364021
klf10	-0.0795439928770065
txndc5	-0.0795651525259018
gm11934	-0.0796149671077728
lysmd3	-0.0798741951584816
natd1	-0.0799688324332237
scamp1	-0.0800886005163193
d230025d16rik	-0.0808736458420753
unc119b	-0.0810162499547005
cog6	-0.0810658782720566
lemd3	-0.0811505764722824
trmt2a	-0.0812778174877167
gna11	-0.0815362706780434
pcca	-0.0816174820065498
tatdn2	-0.0816680639982224
zscan21	-0.0817534998059273
rnf31	-0.0822062790393829
fam185a	-0.0822679474949837
herc4	-0.0823123827576637
neu3	-0.082326352596283
2610021a01rik	-0.0823676437139511
plxna1	-0.0825409069657326
mpi	-0.0826021954417229
dnajc10	-0.0831056907773018
slc37a3	-0.0833198949694633
gskip	-0.0834208354353905
ranbp6	-0.0834928378462791
slc30a10	-0.0835538357496262
d15ertd621e	-0.0835669487714767
atrn	-0.0837529674172401
slc35e1	-0.0839325040578842
zfp934	-0.0841761976480484
shc4	-0.0843163356184959
tyk2	-0.0846143364906311
pitpnb	-0.0846315994858742
fnta	-0.0846875458955765
btk	-0.0850071534514427
zfp930	-0.0852585136890411
zfp266	-0.0854940190911293
zfr	-0.0856733918190002
med16	-0.0857052654027939
dis3l	-0.0857420489192009
kctd20	-0.0857775062322617
aar2	-0.0857783704996109
2210016l21rik	-0.0858283042907715
wdfy3	-0.0861515626311302
psat1	-0.0862539634108543
zfp458	-0.0862643271684647
bbs12	-0.0863970890641212
rdh11	-0.0866608247160912
mettl15	-0.086732029914856
trmt12	-0.0871393010020256
pomgnt1	-0.0872165560722351
serpinb6b	-0.0874068289995193
gda	-0.087444506585598
gnai3	-0.0875185579061508
napepld	-0.0875204503536224
nampt	-0.0875291973352432
ext2	-0.0877082049846649
taf1	-0.0877497866749763
mtmr6	-0.0880942791700363
il17ra	-0.0882969126105309
mllt3	-0.0883598625659943
kdm7a	-0.0884141102433205
dnm1l	-0.0884241536259651
tubgcp5	-0.0884838327765465
zscan29	-0.0885053873062134
vps41	-0.0887611582875252
cdca7	-0.088877834379673
elp3	-0.0889013707637787
lmbrd1	-0.0889840722084045
tifa	-0.0889958664774895
zc3h7a	-0.0890696123242378
mettl25	-0.0892739668488503
adat1	-0.0893807858228683
plbd2	-0.0897505581378937
zdhhc17	-0.0898577496409416
mynn	-0.0898820459842682
slc26a2	-0.0899775177240372
gramd1c	-0.0900287330150604
rbm33	-0.090144008398056
c78339	-0.0904718935489655
sox6	-0.0905747264623642
chst11	-0.0905762314796448
rnf125	-0.0907340869307518
dynlt3	-0.0909244939684868
rbsn	-0.0911253616213799
ndel1	-0.0912587195634842
abhd13	-0.091471754014492
gm28933	-0.091858021914959
cnot7	-0.091909296810627
tbc1d25	-0.0919530466198921
slc4a1	-0.0920268446207047
cyb561	-0.0920653790235519
zscan12	-0.0923196747899055
abcg2	-0.0926263779401779
fnip1	-0.0926985740661621
fsd1l	-0.0927357897162437
ldhc	-0.0928617492318153
ap5z1	-0.0930478051304817
zbtb40	-0.0930503532290459
spty2d1	-0.0930742621421814
btrc	-0.0931230187416077
adrb2	-0.0932004228234291
nek1	-0.0933267325162888
hspa5	-0.0933349579572678
vps11	-0.0936613231897354
mapk8ip3	-0.0938008576631546
cacfd1	-0.0939436331391335
sec24d	-0.0941681936383247
prdm15	-0.0941793918609619
cul3	-0.0943845212459564
lrrc8b	-0.0946844592690468
zfp932	-0.0948220565915108
cstf1	-0.0948679223656654
rapgef3	-0.0949770957231522
chmp7	-0.0949843749403954
hmgcs2	-0.0950220227241516
zfp110	-0.0950370281934738
suox	-0.0950618833303452
nudt12	-0.0951430276036263
dcaf11	-0.0952994674444199
tmem128	-0.0953707918524742
chmp3	-0.0954848527908325
rptor	-0.0957373380661011
hn1l	-0.0958815738558769
cnst	-0.0960155725479126
carf	-0.0961912795901299
tnik	-0.0961915329098701
stt3a	-0.0961997956037521
copb2	-0.0962351933121681
copb1	-0.0962507426738739
ttc39a	-0.0964502021670341
mrm1	-0.0965454280376434
mpp5	-0.096622109413147
sec14l1	-0.096703790128231
cep70	-0.0967488884925842
slc39a9	-0.0967964008450508
galnt7	-0.0968422964215279
hectd3	-0.0969537496566772
st6galnac3	-0.0971086546778679
tmem18	-0.0971380472183228
3110043o21rik	-0.0975600928068161
polr3f	-0.0976027920842171
nmt2	-0.0978680849075317
tbc1d24	-0.097869910299778
zfp74	-0.0979078784584999
stk25	-0.0979470983147621
gdap2	-0.0983313918113708
lactb	-0.0983890518546104
gorasp1	-0.0984461605548859
ppm1d	-0.0984636172652245
edc3	-0.0988819748163223
ehhadh	-0.0988855808973312
gypc	-0.0991325452923775
pcsk7	-0.0992604494094849
mtmr1	-0.099666140973568
rhot1	-0.0996938496828079
fam160b2	-0.0997184291481972
zbtb43	-0.0998517647385597
zfp7	-0.0998810455203056
tctn3	-0.100074797868729
smpd1	-0.100075639784336
slc17a4	-0.100187174975872
fbxl4	-0.100404895842075
ercc4	-0.100611537694931
mau2	-0.101065561175346
zfp954	-0.101093083620071
szt2	-0.10112901777029
zfp943	-0.101147145032883
hars2	-0.101199299097061
mis12	-0.101372927427292
nudcd3	-0.101393185555935
b230219d22rik	-0.101493626832962
thada	-0.101780734956264
nelfb	-0.10188415646553
sgta	-0.101939752697945
fpgt	-0.102255143225193
gna13	-0.102309606969357
mlh3	-0.102470137178898
mxd3	-0.102631285786629
exoc3	-0.102667555212975
zfp397	-0.102732211351395
ngly1	-0.102925941348076
phf6	-0.103318206965923
nsun3	-0.103325322270393
1700028e10rik	-0.103367209434509
atg16l1	-0.103427387773991
bc005561	-0.103518649935722
pgrmc1	-0.103529937565327
ap1m1	-0.10361123085022
smim15	-0.103924565017223
elmod2	-0.104087479412556
erbb3	-0.104110203683376
spidr	-0.104289062321186
prdm4	-0.104478903114796
r3hcc1l	-0.104561902582645
comt	-0.104636661708355
nek8	-0.104818418622017
gpd1l	-0.104913584887981
g2e3	-0.105141840875149
usp37	-0.105366259813309
dhx32	-0.105633601546288
naa35	-0.105636365711689
fastkd3	-0.106002524495125
gpkow	-0.106003701686859
pdk3	-0.106071405112743
usp20	-0.106275334954262
cd24a	-0.10650072991848
brat1	-0.106708653271198
nt5dc1	-0.106796383857727
gas2	-0.106806501746178
tmem68	-0.106943599879742
pqlc2	-0.106945477426052
ubap1	-0.106999889016151
flna	-0.107004597783089
gpr180	-0.107334449887276
zfp322a	-0.107371680438519
llgl1	-0.107409588992596
cd44	-0.107471004128456
tmem186	-0.107929155230522
sepsecs	-0.108091436326504
gosr2	-0.108232669532299
synj1	-0.108341433107853
pigg	-0.108359418809414
ddost	-0.108621247112751
snx31	-0.108675122261047
znrf2	-0.108998790383339
limk2	-0.109025858342648
slc52a2	-0.10912174731493
mon2	-0.109233602881432
fam160a2	-0.109357036650181
cnn3	-0.109481237828732
mfsd8	-0.109509237110615
ilvbl	-0.109593771398067
hcfc2	-0.109740160405636
med22	-0.109897345304489
ahcyl1	-0.109957784414291
lancl2	-0.110191874206066
mesdc2	-0.110542342066765
rpap1	-0.110730670392513
haus2	-0.110844247043133
ddx11	-0.110850401222706
apoe	-0.11105091124773
sec23a	-0.111059591174126
lrrc29	-0.111370027065277
ai597479	-0.111593216657639
ctr9	-0.111896470189095
acly	-0.11235224455595
decr1	-0.112574316561222
ado	-0.112718231976032
casp9	-0.112978786230087
tmem109	-0.11298318952322
smyd5	-0.113009966909885
kidins220	-0.113011255860329
ahcyl2	-0.113022811710835
nfxl1	-0.113146282732487
rlf	-0.113245993852615
rnf213	-0.113377399742603
ncoa6	-0.113572381436825
arl8b	-0.113616891205311
abcf3	-0.113638587296009
jarid2	-0.11373545974493
taf9b	-0.113792903721333
fem1a	-0.113905064761639
clcn4-2	-0.114127762615681
topors	-0.114547245204449
armc8	-0.114683367311954
elp2	-0.114726051688194
gmcl1	-0.11493919044733
top3b	-0.114998944103718
zzz3	-0.115140207111835
tmx3	-0.115272149443626
fbxo34	-0.115430891513824
bub3	-0.116093792021275
agrn	-0.116562858223915
snap23	-0.116717293858528
nprl3	-0.116856619715691
dph2	-0.116933763027191
hspa1a	-0.11694148927927
fer	-0.117160961031914
ptk2	-0.117813766002655
ptpn12	-0.117816135287285
sumf1	-0.117924943566322
pigo	-0.117948077619076
mfsd1	-0.11811663210392
sft2d3	-0.118154220283031
zfp961	-0.118242792785168
stk38	-0.11913888156414
uba3	-0.119145274162292
rdh10	-0.11937765032053
adcy7	-0.119478717446327
fam45a	-0.119743518531322
ccdc132	-0.119924575090408
dnpep	-0.120023272931576
tmem184c	-0.120093107223511
zfp61	-0.120265893638134
ccdc186	-0.120443373918533
metap1d	-0.120543777942657
cry2	-0.120546102523804
tmem129	-0.120632864534855
rab18	-0.120643690228462
alg9	-0.120653413236141
blzf1	-0.120703406631947
vps16	-0.120755396783352
ndor1	-0.120803229510784
ap1g2	-0.120829842984676
kcnq1ot1	-0.120944194495678
tbc1d8	-0.121027529239655
narfl	-0.121042713522911
gm12655	-0.121587753295898
gm21781	-0.121600747108459
nol4l	-0.12172094732523
slc35a4	-0.122139602899551
ipo9	-0.122144468128681
ppa1	-0.122159279882908
far1	-0.122374221682549
dnajc5	-0.122576981782913
stag2	-0.122674457728863
morc2a	-0.122690051794052
fbxw5	-0.123093105852604
snapc3	-0.123135231435299
tcf12	-0.123283170163631
bc023829	-0.123358592391014
pwp1	-0.123528324067593
hdac2	-0.124101012945175
cog7	-0.124189682304859
ddhd2	-0.124253690242767
vps26b	-0.124373234808445
mdn1	-0.12443408370018
a130010j15rik	-0.124707043170929
champ1	-0.124711647629738
vps33b	-0.124897107481956
fam76b	-0.12509648501873
foxred1	-0.125227361917496
pdzph1	-0.125643610954285
ccbl1	-0.126088529825211
chp1	-0.126123994588852
trpv2	-0.126187488436699
urb2	-0.126712992787361
ipo4	-0.127655625343323
2310057m21rik	-0.128100380301476
cttn	-0.128269270062447
btbd19	-0.128663972020149
tapt1	-0.128714039921761
ints6	-0.128955379128456
gsr	-0.129179105162621
rpn2	-0.129239395260811
abcd3	-0.129247918725014
itgb1	-0.129268169403076
mbnl3	-0.129457160830498
kat7	-0.130202919244766
ckap5	-0.130319565534592
cptp	-0.130518049001694
erp29	-0.130657181143761
setd2	-0.13070011138916
tmem164	-0.130704775452614
rps6kc1	-0.130706965923309
crip1	-0.13072144985199
svip	-0.13087210059166
zeb2	-0.130892693996429
calr	-0.130990967154503
atad1	-0.131294801831245
9430015g10rik	-0.131405144929886
etnk1	-0.131668075919151
dpp7	-0.131689861416817
mbtps1	-0.131738051772118
zfp367	-0.131878688931465
gtf3c3	-0.131895750761032
rnf4	-0.132064044475555
fam188a	-0.132496625185013
fads1	-0.132539764046669
dars	-0.132586106657982
ankfy1	-0.133196666836739
enpp1	-0.133352652192116
sh3bgrl	-0.133367478847504
gpr107	-0.133367985486984
d10wsu102e	-0.133437901735306
2610301b20rik	-0.133502647280693
neil3	-0.133760094642639
sdha	-0.133770644664764
slc7a4	-0.133892431855202
mavs	-0.134015336632729
adam17	-0.134025573730469
bap1	-0.134286180138588
zfp160	-0.13451960682869
hace1	-0.134543135762215
stx17	-0.134594529867172
dpp8	-0.134803146123886
vars	-0.135125279426575
map2k3	-0.135173574090004
heatr5a	-0.135376915335655
crbn	-0.135866537690163
4833439l19rik	-0.135906219482422
vopp1	-0.135987997055054
trim59	-0.13604947924614
thumpd1	-0.136345535516739
e2f6	-0.136359587311745
mfn2	-0.136682584881783
cnot10	-0.136737242341042
gss	-0.137196928262711
ppil4	-0.13742034137249
abtb1	-0.137860327959061
arvcf	-0.137934729456902
xpr1	-0.138165518641472
hsp90b1	-0.138247445225716
atp1b3	-0.13833874464035
klhdc8b	-0.138423457741737
rgcc	-0.138776496052742
gm15662	-0.138808891177177
tmem177	-0.138875350356102
cd99l2	-0.138899102807045
prnp	-0.138968899846077
sp4	-0.139087870717049
napg	-0.139133214950562
6720464f23rik	-0.139197081327438
cacna1e	-0.139378175139427
gsg2	-0.139759227633476
adsl	-0.139826998114586
tnpo1	-0.139954954385757
edrf1	-0.140242621302605
zhx1	-0.140413299202919
cat	-0.14041443169117
tasp1	-0.140535041689873
capn7	-0.141013503074646
hif3a	-0.141057670116425
naa30	-0.141148552298546
pusl1	-0.141541481018066
cnih1	-0.141577124595642
ube2g2	-0.141741290688515
snupn	-0.141922011971474
fbxo3	-0.142312079668045
1700066m21rik	-0.142372027039528
1110008l16rik	-0.142442390322685
zfp101	-0.142856478691101
usp4	-0.143635407090187
ndrg3	-0.143644154071808
ints4	-0.143687546253204
cstf2	-0.143951699137688
myc	-0.143965139985085
rcan3	-0.143979847431183
pitpnc1	-0.144605427980423
ptdss1	-0.144622877240181
gyk	-0.145104080438614
polr2b	-0.145353063941002
pot1a	-0.145368531346321
b230312c02rik	-0.145892903208733
pip4k2a	-0.146000608801842
wars	-0.146036699414253
alg11	-0.146098524332047
il31ra	-0.146236404776573
golim4	-0.147042125463486
slc19a2	-0.147394001483917
anxa9	-0.147442579269409
rnf19a	-0.147763952612877
wdr73	-0.147782728075981
prcp	-0.148050710558891
dis3l2	-0.14811410009861
ice1	-0.148133188486099
dym	-0.148199632763863
psen1	-0.148331627249718
slc1a4	-0.148482576012611
rexo4	-0.149039834737778
mief1	-0.14906969666481
gmps	-0.149085193872452
rnf141	-0.149120271205902
zfp346	-0.149261683225632
fbxo30	-0.149901866912842
slc30a5	-0.14992743730545
mapk1	-0.150152876973152
usp48	-0.150972247123718
mum1	-0.151208907365799
hist1h1c	-0.151237770915031
prps1	-0.151326328516006
hist1h2bc	-0.151406824588776
fam73b	-0.151580557227135
arcn1	-0.151762962341309
clpx	-0.151880130171776
enpp4	-0.152071207761765
tfg	-0.152470707893372
chordc1	-0.152594611048698
cpt2	-0.152947425842285
cd82	-0.153020277619362
mto1	-0.153022468090057
2810021j22rik	-0.15325690805912
elovl1	-0.15353399515152
zfp35	-0.15370500087738
ankrd27	-0.153714627027512
tmem8	-0.153742253780365
hyou1	-0.153910949826241
2310003h01rik	-0.153984189033508
ssr1	-0.154022887349129
trap1	-0.154074668884277
slc30a6	-0.15409879386425
fzr1	-0.154292911291122
otub2	-0.154295414686203
tab3	-0.154848918318748
supv3l1	-0.15490984916687
api5	-0.155095756053925
umps	-0.155237123370171
clcn3	-0.15552631020546
klhl22	-0.155696749687195
tab1	-0.155819490551949
atp11c	-0.155822664499283
tcf19	-0.155867740511894
cul2	-0.155906215310097
ranbp3	-0.156055182218552
azin1	-0.156071439385414
bcap29	-0.156082436442375
senp7	-0.156185165047646
lyrm9	-0.156366467475891
ubox5	-0.156420826911926
acp5	-0.156569436192513
ank	-0.156981587409973
yod1	-0.157101407647133
ruvbl2	-0.157202512025833
fbxl13	-0.157312169671059
tmem209	-0.157387524843216
snhg14	-0.157408714294434
gm16299	-0.157589256763458
prep	-0.158213585615158
sf3b3	-0.15828600525856
4933404o12rik	-0.158480316400528
usp32	-0.158728912472725
hjurp	-0.159330874681473
hgsnat	-0.16049462556839
nrf1	-0.161025181412697
smu1	-0.161062344908714
mtor	-0.161848396062851
scin	-0.162048116326332
msh6	-0.162100806832314
vstm5	-0.162552133202553
mtmr4	-0.162560805678368
pml	-0.162687659263611
rpp40	-0.162770107388496
tuba4a	-0.162771672010422
ssr2	-0.162845939397812
srbd1	-0.162869140505791
farsb	-0.162880688905716
tvp23b	-0.163066312670708
tubgcp2	-0.163069546222687
gng12	-0.163486272096634
adam33	-0.163508385419846
1810026j23rik	-0.163677290081978
aldh9a1	-0.163760140538216
slc35f6	-0.163787975907326
ubiad1	-0.163805603981018
nadk	-0.163841262459755
mir17hg	-0.163957536220551
pdlim5	-0.164133846759796
hells	-0.164157912135124
hspa9	-0.164246365427971
ptgr1	-0.164443120360374
prmt5	-0.164603471755981
cct8	-0.164898619055748
yipf6	-0.165053561329842
ddx20	-0.165068507194519
aa474408	-0.165191054344177
mios	-0.166273504495621
nars	-0.166421636939049
atl2	-0.166629374027252
sacm1l	-0.16674168407917
bid	-0.167080581188202
cct6a	-0.167106971144676
ubxn2b	-0.167130589485168
pde4d	-0.167981952428818
hbb-bs	-0.167997390031815
tmem33	-0.168126255273819
gtf2e1	-0.168541178107262
eif4enif1	-0.168677523732185
cdca4	-0.168750926852226
bcas3	-0.168930381536484
psmc4	-0.169233605265617
fastkd2	-0.169308960437775
ldah	-0.169329419732094
ndst2	-0.169409736990929
sumo3	-0.169762551784515
atp13a1	-0.169822201132774
mfsd7b	-0.169840738177299
slc25a46	-0.16995969414711
zfp39	-0.170319855213165
jak2	-0.170436844229698
vdac1	-0.170646592974663
ostm1	-0.170946300029755
plxnc1	-0.170999005436897
pip4k2b	-0.171364605426788
xrcc6	-0.171428754925728
galns	-0.171591013669968
fem1b	-0.171744987368584
tor1aip2	-0.171781748533249
ubr1	-0.171907186508179
metap1	-0.172197505831718
shkbp1	-0.172266319394112
g6pdx	-0.172445073723793
vps33a	-0.172456935048103
stard7	-0.172497779130936
vps35	-0.172519698739052
cipc	-0.172574505209923
arfgef2	-0.172733142971992
wdr62	-0.172902002930641
arid2	-0.172909989953041
nus1	-0.172931283712387
jmjd4	-0.17304827272892
sdf2l1	-0.173437252640724
tmem9b	-0.173493221402168
wdr36	-0.173601672053337
dcaf13	-0.173849985003471
ganab	-0.174112915992737
zfp808	-0.174533575773239
xrcc2	-0.174570009112358
lpcat3	-0.174612179398537
prmt10	-0.174664929509163
jmy	-0.175137549638748
ptpn7	-0.175276413559914
plaa	-0.175606682896614
sapcd2	-0.175703078508377
pole	-0.176274985074997
pcyt1a	-0.176445305347443
armt1	-0.176663294434547
otud4	-0.176687777042389
